,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Services.PhoneService,Services.MultipleLines,Services.InternetService,Services.OnlineSecurity,Services.OnlineBackup,Services.DeviceProtection,Services.TechSupport,Services.StreamingTV,Services.StreamingMovies,predict
14816,id22839,Male,1,Yes,No,45.599598112,Two year,['Yes'],Credit card (automatic),49.6516860964,1096.6,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No,No,0.0
14817,id22840,Male,0,Yes,No,36.2957946875,Two year,['Yes'],Mailed check,75.9923492995,520.1,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,0.0
14818,id22841,Male,0,No,Yes,33.9511400261,One year,['Yes'],Mailed check,40.5803237437,2998,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,Yes,0.0
14819,id22842,Male,0,No,No,33.6718401295,Month-to-month,['No'],Electronic check,94.4083285672,641.35,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,No,0.0
14820,id22843,Female,0,No,No,42.3675605028,Month-to-month,['No'],Credit card (automatic),57.4691104428,7610.1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,0.0
14821,id22844,Male,0,No,No,30.6800913568,One year,['No'],Electronic check,76.5738313745,65.95,Yes,No,No,No internet service,No,Yes,No,No internet service,No,0.0
14822,id22845,Male,0,No,Yes,29.8496260707,Month-to-month,['Yes'],Electronic check,48.9936178059,73.6,Yes,No,No,No internet service,No,No,No,No,No internet service,0.0
14823,id22846,Male,0,No,No,26.1634612318,Month-to-month,['No'],Credit card (automatic),100.8898956588,6548.65,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,No,0.0
14824,id22847,Female,0,Yes,Yes,59.3885585809,One year,['No'],Electronic check,54.3921334396,396.3,Yes,Yes,No,No,No,No,Yes,No internet service,No,0.0
14825,id22848,Male,0,No,No,34.2469918276,Two year,['No'],Credit card (automatic),45.5290648723,3316.1,Yes,No,No,No,Yes,No internet service,No internet service,No,No internet service,0.0
14826,id22849,Female,0,Yes,No,26.4586876385,Two year,['Yes'],Electronic check,65.669640498,2020.9,Yes,No,No,Yes,No internet service,Yes,Yes,No internet service,Yes,0.0
14827,id22850,Male,0,Yes,No,38.2705738502,Two year,['No'],Bank transfer (automatic),62.5902147788,2263.45,Yes,Yes,DSL,No,No,Yes,No,No internet service,Yes,0.0
14828,id22852,Female,0,Yes,Yes,28.3541345465,Month-to-month,['Yes'],Bank transfer (automatic),58.122786444,4107.25,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,No internet service,0.0
14829,id22853,Female,0,No,No,26.8302315342,Two year,['Yes'],Electronic check,77.9716205353,781.4,Yes,Yes,No,Yes,No,Yes,No,No,Yes,0.0
14830,id22854,Male,0,No,No,53.835316256,Month-to-month,['No'],Mailed check,48.7740436273,3895.35,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,0.0
14831,id22856,Female,0,No,No,50.1871314572,One year,['No'],Bank transfer (automatic),46.4729360714,434.5,Yes,No,No,Yes,No,No,No,No,Yes,0.0
14832,id22857,Female,0,No,Yes,56.2189410129,Two year,['Yes'],Electronic check,95.0309731757,1718.35,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,0.0
14833,id22858,Male,0,No,No,29.51395672,One year,['No'],Electronic check,48.3096807371,5897.4,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,0.0
14834,id22859,Female,0,No,No,34.2659916423,Month-to-month,['Yes'],Mailed check,66.0985426847,4504.55,Yes,No,DSL,No,No,No,Yes,Yes,Yes,0.0
14835,id22860,Female,0,No,Yes,36.9303824317,Month-to-month,['No'],Electronic check,83.5536138526,55.45,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,No,0.0
14836,id22861,Female,0,Yes,No,49.7959208326,Month-to-month,['Yes'],Bank transfer (automatic),97.9565394093,1110.5,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,0.0
14837,id22862,Male,0,No,No,19.4819974942,One year,['Yes'],Bank transfer (automatic),24.1779653536,62.9,Yes,Yes,No,No internet service,Yes,No internet service,No,No,Yes,0.0
14838,id22863,Male,0,No,Yes,40.3493805543,Month-to-month,['Yes'],Credit card (automatic),22.8536372457,3349.1,Yes,No,DSL,No internet service,Yes,No internet service,No,No internet service,No,0.0
14839,id22864,Male,0,No,No,23.2866250534,Month-to-month,['No'],Credit card (automatic),71.5059213742,5430.35,Yes,No,DSL,No,Yes,No internet service,Yes,No,Yes,0.0
14840,id22865,Female,0,Yes,Yes,41.2164425115,One year,['Yes'],Electronic check,53.0078274238,4925.35,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes,0.0
14841,id22866,Female,0,No,No,24.2735396452,One year,['Yes'],Electronic check,80.2593506942,741.5,Yes,No,No,No,No,No,No internet service,No,Yes,0.0
14842,id22867,Female,0,No,No,19.5978242858,Month-to-month,['Yes'],Credit card (automatic),64.6122318339,186.05,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,0.0
14843,id22868,Male,0,Yes,No,18.1797770027,Two year,['Yes'],Electronic check,74.6807494059,5029.05,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,0.0
14844,id22869,Female,0,No,No,7.5550648149,Month-to-month,['Yes'],Electronic check,64.7066275636,2272.8,Yes,Yes,No,No,Yes,No,No,No,Yes,0.0
14845,id22870,Female,0,Yes,No,33.9910420708,Month-to-month,['Yes'],Credit card (automatic),54.0389499037,814.75,Yes,No phone service,Fiber optic,No,No internet service,No,No,No internet service,No,0.0
14846,id22871,Female,0,Yes,Yes,42.8760549522,One year,['No'],Electronic check,83.6221450305,1356.3,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,0.0
14847,id22873,Male,0,Yes,No,11.5847587637,Month-to-month,['Yes'],Credit card (automatic),53.5812532074,2460.15,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,0.0
14848,id22874,Female,0,Yes,No,33.018447468,Two year,['No'],Mailed check,39.0027038357,140.1,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,0.0
14849,id22875,Female,0,No,No,52.7942031326,One year,['Yes'],Mailed check,53.3999902373,1345.65,Yes,No,No,Yes,No,No,No internet service,Yes,No,0.0
14850,id22876,Male,1,No,No,34.8847943435,Month-to-month,['Yes'],Electronic check,84.9008312042,524.5,Yes,Yes,DSL,Yes,No,No,No,Yes,No,0.0
14851,id22878,Male,0,No,No,59.9960364539,One year,['No'],Credit card (automatic),64.6318069126,130.75,Yes,No phone service,No,Yes,No internet service,No,No,No,No internet service,0.0
14852,id22879,Male,1,Yes,No,60.2271656701,Month-to-month,['Yes'],Electronic check,88.5595675252,1296.8,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes,0.0
14853,id22880,Female,0,No,No,17.634144763,Month-to-month,['Yes'],Electronic check,50.3417688413,135,Yes,No,No,No,No,Yes,No internet service,No,Yes,0.0
14854,id22881,Male,0,Yes,No,49.0425341097,Month-to-month,['Yes'],Mailed check,63.7854948563,2409.9,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,0.0
14855,id22882,Female,0,No,Yes,28.6772414817,Month-to-month,['Yes'],Mailed check,54.4715748208,261.65,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,0.0
14856,id22883,Female,0,Yes,No,34.3942882358,Two year,['Yes'],Bank transfer (automatic),30.4838650574,1697.7,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No internet service,0.0
14857,id22884,Male,1,No,No,44.3374480232,Month-to-month,['No'],Mailed check,65.1245028843,5815.15,Yes,No,No,No,No internet service,Yes,No,Yes,Yes,0.0
14858,id22885,Male,0,No,No,7.922680156,Month-to-month,['Yes'],Credit card (automatic),62.1832507638,1859.1,No,No,DSL,No,Yes,Yes,Yes,No internet service,Yes,0.0
14859,id22886,Male,0,Yes,Yes,28.8843007945,Two year,['Yes'],Mailed check,59.1723341011,154.85,Yes,No,DSL,Yes,No internet service,No,No,Yes,Yes,0.0
14860,id22887,Female,0,Yes,No,29.1223765048,Two year,['Yes'],Credit card (automatic),61.4423750121,1993.25,Yes,Yes,DSL,No,No,No internet service,No,No internet service,No internet service,0.0
14861,id22888,Female,0,No,No,30.5794219095,Two year,['No'],Bank transfer (automatic),74.2047981878,84.6,Yes,No,No,Yes,No,No internet service,Yes,No,No,0.0
14862,id22889,Male,0,Yes,No,28.3130864851,Month-to-month,['Yes'],Electronic check,45.530902939,90.35,No,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,0.0
14863,id22890,Female,1,No,No,48.3931080719,Month-to-month,['No'],Bank transfer (automatic),48.7337814906,1059.55,No,Yes,DSL,No,Yes,Yes,No,No,No internet service,0.0
14864,id22891,Female,0,No,No,39.5560529635,Month-to-month,['Yes'],Mailed check,44.3411574858,3160.55,Yes,Yes,No,Yes,No,No,Yes,No,Yes,0.0
14865,id22892,Female,1,Yes,Yes,46.2236417517,Month-to-month,['Yes'],Credit card (automatic),62.463916056,477.6,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,0.0
14866,id22893,Male,0,No,No,42.4117445831,One year,['Yes'],Electronic check,81.6494149186,902,Yes,Yes,DSL,Yes,No,No,No,Yes,No,0.0
14867,id22894,Male,1,Yes,No,42.5172423157,Month-to-month,['Yes'],Electronic check,64.4614462854,548.9,Yes,No,DSL,Yes,No,Yes,No,Yes,No,0.0
14868,id22895,Female,0,No,No,37.0594128237,Month-to-month,['No'],Bank transfer (automatic),76.6460538334,5036.9,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,No,0.0
14869,id22896,Male,0,No,No,31.2351837576,One year,['No'],Electronic check,72.4697213789,4828.05,Yes,Yes,No,No,Yes,Yes,No,No internet service,No internet service,0.0
14870,id22897,Female,0,No,No,19.0921377072,Month-to-month,['Yes'],Electronic check,71.0658654638,4245.55,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No,No,0.0
14871,id22898,Female,0,Yes,No,41.063163823,Month-to-month,['Yes'],Electronic check,18.25,1808.7,Yes,No phone service,No,Yes,No,Yes,No,Yes,No internet service,0.0
14872,id22899,Male,0,No,Yes,28.4888294047,Month-to-month,['No'],Credit card (automatic),66.9610152243,165.2,Yes,No phone service,No,No internet service,Yes,No,Yes,No internet service,No,0.0
14873,id22900,Female,0,No,No,23.9573614192,Two year,['Yes'],Mailed check,47.1771052261,3474.45,No,Yes,DSL,No,No,Yes,Yes,No,Yes,0.0
14874,id22901,Female,0,No,No,38.3546792383,One year,['No'],Electronic check,82.2180470692,1294.6,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,0.0
14875,id22903,Female,0,Yes,No,52.0250536471,Two year,['Yes'],Electronic check,64.1816289041,95.55,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No,No,0.0
14876,id22904,Female,0,No,Yes,14.0511995361,Month-to-month,['No'],Electronic check,34.8985689006,1808.7,Yes,No,No,Yes,Yes,No,Yes,No,No,0.0
14877,id22906,Male,0,Yes,No,26.2016999161,Month-to-month,['Yes'],Bank transfer (automatic),53.9056026271,301.55,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,0.0
14878,id22907,Male,0,No,No,19.0247689798,One year,['Yes'],Electronic check,72.0718097491,4263.45,Yes,Yes,DSL,No,No,Yes,No,No internet service,No internet service,0.0
14879,id22908,Male,0,Yes,No,42.8885463671,Two year,['No'],Bank transfer (automatic),77.3708242529,7262,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,0.0
14880,id22909,Male,0,No,No,40.0069041677,Two year,['Yes'],Bank transfer (automatic),85.3681078111,1689.45,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No,No,0.0
14881,id22910,Female,0,No,No,38.2593226856,Month-to-month,['No'],Bank transfer (automatic),63.8853206233,3268.05,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,0.0
14882,id22911,Female,0,Yes,No,29.4293404356,Month-to-month,['No'],Bank transfer (automatic),97.2733270717,134.35,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,Yes,0.0
14883,id22912,Female,0,No,No,35.1761359545,Month-to-month,['No'],Electronic check,56.7935440185,692.1,Yes,No,No,No,No,No,Yes,No,No internet service,0.0
14884,id22913,Female,0,Yes,No,11.8008863715,Month-to-month,['No'],Electronic check,89.9129265922,198,Yes,No,DSL,No internet service,No,No,Yes,No,Yes,1.0
14885,id22914,Male,0,No,Yes,43.2965452284,Two year,['Yes'],Mailed check,58.370035422,4891.5,Yes,No,DSL,Yes,No,No,No,Yes,No,0.0
14886,id22915,Male,1,No,Yes,16.4179009854,Month-to-month,['Yes'],Mailed check,75.2201359812,1363.25,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,0.0
14887,id22916,Male,0,No,No,34.3044288298,One year,['Yes'],Credit card (automatic),81.0439930321,20.35,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No internet service,0.0
14888,id22917,Female,0,Yes,No,29.2222468414,Month-to-month,['Yes'],Mailed check,36.2137567408,257.05,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,0.0
14889,id22918,Male,0,No,No,32.3530541398,Month-to-month,['No'],Credit card (automatic),52.7923051959,19.6,Yes,No,No,No,No internet service,No,No internet service,No internet service,No internet service,0.0
14890,id22919,Female,0,No,Yes,46.7298886199,Month-to-month,['No'],Bank transfer (automatic),52.0199205411,5000.2,Yes,Yes,DSL,No internet service,Yes,No,No,No,No,0.0
14891,id22920,Female,0,Yes,No,20.1187607012,One year,['No'],Electronic check,78.2634230467,102.45,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No,0.0
14892,id22921,Female,0,No,Yes,45.1164448546,One year,['No'],Bank transfer (automatic),62.1132338096,1156.55,Yes,No,Fiber optic,Yes,No,No,No,Yes,No internet service,0.0
14893,id22922,Male,0,No,Yes,41.3966055391,Month-to-month,['No'],Credit card (automatic),53.2508752068,1185,Yes,No phone service,No,No internet service,Yes,No,No,No,No,0.0
14894,id22923,Male,0,Yes,No,35.1398230203,Month-to-month,['Yes'],Credit card (automatic),64.3934202054,900.9,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,No internet service,0.0
14895,id22925,Female,1,No,No,16.9891145908,Two year,['Yes'],Credit card (automatic),37.3298966598,945.7,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,0.0
14896,id22926,Male,0,Yes,Yes,17.639322306,Month-to-month,['No'],Bank transfer (automatic),98.0541199479,3650.35,No,No,DSL,No,No,No internet service,No,No,Yes,0.0
14897,id22928,Female,0,No,No,32.0098743938,Two year,['Yes'],Electronic check,59.9176787651,1071.6,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No internet service,0.0
14898,id22929,Female,0,Yes,No,53.992204307,One year,['No'],Credit card (automatic),46.3107093854,162.55,Yes,No,DSL,No,Yes,Yes,No,Yes,No internet service,0.0
14899,id22930,Male,0,Yes,No,33.6079786397,Two year,['No'],Mailed check,51.3042156983,2274.1,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,0.0
14900,id22931,Male,1,No,Yes,45.9546413876,Two year,['No'],Credit card (automatic),55.3767364731,2443.3,Yes,No,No,No internet service,No internet service,Yes,No,No,No internet service,0.0
14901,id22932,Female,0,No,Yes,34.6468786066,Month-to-month,['Yes'],Bank transfer (automatic),34.4978866984,3055.5,No,Yes,Fiber optic,No,Yes,No,Yes,No,No,0.0
14902,id22933,Female,1,Yes,No,48.7326002591,One year,['No'],Mailed check,56.3524403169,576.65,Yes,No phone service,No,No,No internet service,No,No,No,No,0.0
14903,id22934,Female,0,No,No,36.7993907725,Two year,['No'],Electronic check,65.3160627988,1072.6,No,No,Fiber optic,Yes,No internet service,No,No,Yes,No,0.0
14904,id22935,Male,0,No,No,22.6033965892,Two year,['No'],Electronic check,60.8052078435,3886.85,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,0.0
14905,id22938,Male,0,Yes,No,50.504499595,One year,['No'],Electronic check,41.802575583,2421.6,No,No,No,No,No internet service,No,No internet service,Yes,Yes,0.0
14906,id22939,Male,0,Yes,Yes,38.9421941669,Month-to-month,['Yes'],Electronic check,72.65183645,6441.4,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No,Yes,0.0
14907,id22940,Female,0,Yes,Yes,24.5394945082,One year,['Yes'],Credit card (automatic),67.0445210342,1236.15,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,No,0.0
14908,id22941,Male,0,No,No,42.731091769,Two year,['Yes'],Mailed check,62.6840513792,574.35,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No,0.0
14909,id22942,Female,0,Yes,No,18.7441407062,Two year,['Yes'],Electronic check,54.0836789879,181.7,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,Yes,0.0
14910,id22944,Female,0,No,Yes,41.3246727248,Two year,['Yes'],Mailed check,62.6163860869,3894.4,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,0.0
14911,id22947,Female,0,No,Yes,32.0537468528,Month-to-month,['No'],Mailed check,54.8524565503,6511.25,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,No,0.0
14912,id22948,Female,0,Yes,Yes,41.5774986818,Month-to-month,['Yes'],Electronic check,81.6663018682,6849.75,Yes,No,No,No,Yes,No internet service,No,Yes,No,0.0
14913,id22949,Female,0,Yes,Yes,18.6385572203,Month-to-month,['Yes'],Electronic check,72.4216626404,4903.2,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,0.0
14914,id22950,Male,0,No,No,39.6055312254,Month-to-month,['No'],Electronic check,63.739582296,3588.4,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,0.0
14915,id22951,Male,0,Yes,No,25.1386737667,Month-to-month,['Yes'],Credit card (automatic),72.2930825753,1958.95,Yes,No,DSL,No,Yes,Yes,No,No,Yes,0.0
14916,id22952,Male,0,Yes,Yes,38.7506939623,One year,['Yes'],Electronic check,75.024323226,4513.65,Yes,Yes,No,Yes,No,Yes,No internet service,No,Yes,0.0
14917,id22953,Male,0,Yes,Yes,25.2009991878,Month-to-month,['Yes'],Mailed check,45.5255305067,1531.4,No,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No internet service,0.0
14918,id22954,Female,1,Yes,No,24.3210395838,Month-to-month,['Yes'],Electronic check,64.1111499706,4874.8,Yes,No,No,No,Yes,No,Yes,Yes,No,0.0
14919,id22955,Female,0,No,No,41.4813584545,Month-to-month,['Yes'],Electronic check,55.9439066189,48.95,Yes,No,No,No,No internet service,Yes,No,Yes,No,0.0
14920,id22956,Female,0,Yes,No,39.9195637912,Month-to-month,['No'],Credit card (automatic),66.3379518119,731.3,No,No phone service,DSL,No,No,Yes,No,Yes,No internet service,0.0
14921,id22957,Female,0,Yes,Yes,50.7050508166,One year,['Yes'],Bank transfer (automatic),63.5348651161,2248.05,Yes,Yes,No,No,Yes,No internet service,Yes,No,Yes,0.0
14922,id22958,Male,0,No,No,28.8716814155,Month-to-month,['No'],Credit card (automatic),91.0766048873,1566.75,Yes,No,DSL,No internet service,No,No internet service,No,Yes,No internet service,0.0
14923,id22959,Female,0,No,No,35.6451060308,Two year,['Yes'],Electronic check,72.9814902536,7251.7,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,0.0
14924,id22960,Female,0,Yes,No,8.5822527118,One year,['Yes'],Credit card (automatic),62.8916349889,6758.45,No,No phone service,Fiber optic,No,No internet service,No internet service,No,No,No,0.0
14925,id22961,Male,0,No,No,33.9557431456,One year,['No'],Electronic check,57.9185383052,1093.1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,0.0
14926,id22962,Female,0,No,No,32.6608545349,Month-to-month,['Yes'],Mailed check,91.9181819445,2021.2,Yes,No phone service,DSL,Yes,Yes,No,No,No,No,0.0
14927,id22963,Female,0,Yes,No,41.0366710052,Two year,['No'],Mailed check,58.782369994,3316.1,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,0.0
14928,id22964,Female,0,No,Yes,37.3321311705,Month-to-month,['No'],Electronic check,61.9899522151,729.95,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,Yes,0.0
14929,id22965,Female,0,No,No,33.2364338559,Month-to-month,['No'],Bank transfer (automatic),54.2058973997,614.45,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,0.0
14930,id22966,Male,0,No,No,15.7663555788,One year,['No'],Electronic check,46.2010505251,1298.7,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,0.0
14931,id22967,Female,0,No,No,20.4522390378,Two year,['Yes'],Electronic check,84.2597726203,7987.6,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,0.0
14932,id22968,Female,0,No,No,23.6152369407,Two year,['Yes'],Bank transfer (automatic),61.340359969,8375.05,Yes,No,DSL,No,Yes,No,No,No internet service,No,0.0
14933,id22969,Male,0,No,Yes,32.886461891,Month-to-month,['Yes'],Electronic check,56.7758165902,1007.9,Yes,Yes,No,Yes,Yes,No internet service,No,No internet service,No internet service,0.0
14934,id22971,Female,0,Yes,Yes,21.7757973861,Month-to-month,['Yes'],Bank transfer (automatic),55.5681808237,7553.6,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,0.0
14935,id22972,Male,0,No,Yes,19.7320472561,One year,['No'],Electronic check,46.1385294446,1673.4,No,No phone service,No,No internet service,No,Yes,Yes,No,Yes,0.0
